Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
7,10887,5208.0,8776,9518,5559.0,5802.0,518.0,2577,5.0,2572.0,5314.0,3282.0,5661,8238,1538.0,313.0,154.0,39.0,6477.0,862,504.0,336.0,85.0,1216.0,1301.0,968,0.0,20080,276727,5430.0,9830,5080.0,5619.0,5965.0,11059,11054,0.0,2722.0,5599,4.0,630636,408019,139327,60878,431954,8126.0
8,17587,13476.0,10394,10166,3741.0,5626.0,115.0,719,474.0,245.0,10274.0,7976.0,10274,10993,1297.0,0.0,260.0,367.0,9208.0,986,849.0,7.0,4.0,624.0,628.0,1641,0.0,17101,73203,8347.0,11292,2558.0,2870.0,2993.0,15553,14290,0.0,4605.0,46511,51.0,922571,499375,123861,108863,692136,10550.0
9,2828,1141.0,1182,1630,1276.0,660.0,29.0,87,38.0,49.0,1935.0,1355.0,1935,2022,320.0,0.0,50.0,227.0,1780.0,961,188.0,45.0,12.0,51.0,63.0,582,0.0,935,2986,1966.0,1456,806.0,745.0,758.0,1254,1218,0.0,1268.0,4920,18.0,136999,99912,61727,17687,58269,2167.0
10,11726,5055.0,10936,10764,1259.0,11092.0,366.0,2736,509.0,2227.0,7318.0,5667.0,7318,10054,1090.0,0.0,277.0,611.0,7471.0,892,847.0,1246.0,0.0,1062.0,1062.0,1248,0.0,9555,75667,5550.0,9581,1340.0,1233.0,1201.0,8722,8802,1.0,3263.0,8372,51.0,500945,290112,70849,83639,356323,9843.0
11,9272,7636.0,7511,7859,778.0,5143.0,27.0,78,4.0,74.0,4404.0,2754.0,5028,5106,1638.0,614.0,74.0,52.0,3319.0,963,652.0,0.0,2.0,273.0,275.0,282,2.0,10319,67073,5744.0,5977,5203.0,5197.0,4890.0,8659,8392,0.0,4461.0,14759,17.0,543631,296511,90203,97280,359738,5048.0
12,14386,7862.0,10491,10919,7821.0,1810.0,184.0,2292,714.0,1578.0,9742.0,7743.0,10032,12324,885.0,185.0,147.0,551.0,11213.0,976,616.0,1853.0,11.0,1182.0,1193.0,1844,15.0,27614,249729,8726.0,15013,3283.0,3629.0,4127.0,12638,12461,0.0,2741.0,55279,0.0,0,0,0,0,0,12127.0
13,104812,84442.0,57426,20054,8664.0,13962.0,1910.0,1,1.0,0.0,33534.0,1226.0,38621,38622,19541.0,4974.0,498.0,3761.0,16796.0,978,1213.0,0.0,0.0,2241.0,2241.0,753,160.0,12474,134018,34688.0,35303,7541.0,7287.0,7286.0,15847,28266,12.0,29621.0,21811,2.0,1243822,772113,330617,82056,832034,38024.0
14,16089,5800.0,9407,9996,557.0,4397.0,97.0,2142,261.0,1881.0,7645.0,5368.0,8697,10839,1233.0,107.0,130.0,897.0,8381.0,845,706.0,1855.0,312.0,1701.0,2013.0,1439,201.0,16539,202761,8092.0,11425,276.0,582.0,1327.0,9996,9923,0.0,1906.0,14565,5.0,523456,318296,138597,86213,299605,9866.0
1,26630,22456.0,22337,12917,10161.0,7880.0,94.0,119,117.0,2.0,15593.0,10468.0,15980,16099,4320.0,293.0,561.0,1550.0,15705.0,985,2240.0,0.0,2.0,439.0,441.0,526,0.0,22195,104473,15932.0,16418,44.0,47.0,46.0,14877,14877,0.0,9099.0,29351,39.0,1052059,572976,157179,244978,664493,15715.0
2,14067,12759.0,11980,12908,10041.0,6653.0,88.0,33,3.0,30.0,3979.0,2792.0,3979,4012,859.0,0.0,16.0,11.0,3443.0,972,471.0,0.0,2.0,215.0,217.0,620,1.0,22036,155413,4688.0,5323,1594.0,1543.0,1506.0,13377,13375,0.0,3854.0,16482,1.0,795669,377852,126289,86069,587820,4006.0
3,27716,15455.0,21420,19468,15105.0,16035.0,350.0,405,32.0,373.0,10810.0,7033.0,12458,12863,3176.0,1311.0,246.0,345.0,10020.0,967,1295.0,77.0,1.0,199.0,200.0,1305,0.0,22837,169881,11755.0,12912,28.0,25.0,30.0,17077,16640,15.0,8966.0,51910,109.0,964027,578569,168420,121417,677754,12528.0
4,7735,4949.0,4124,5705,1884.0,743.0,49.0,2389,19.0,2370.0,4236.0,3182.0,4236,6625,740.0,0.0,66.0,152.0,4546.0,942,199.0,207.0,0.0,500.0,500.0,311,0.0,8882,63346,4502.0,6751,2.0,0.0,0.0,5978,5975,0.0,1648.0,19843,7.0,350358,204768,60681,61761,230897,6561.0
5,98457,22718.0,72405,16204,10334.0,48904.0,17765.0,398,45.0,353.0,26951.0,16268.0,29345,29743,10596.0,1851.0,761.0,2600.0,18780.0,911,2515.0,1969.0,48.0,2358.0,2406.0,1852,58.0,23393,412361,29304.0,29901,544.0,504.0,671.0,20396,20823,0.0,17449.0,46947,4.0,1512742,1157898,403382,99630,1009888,29461.0
6,2774,1262.0,1801,1961,2205.0,952.0,95.0,203,95.0,108.0,2048.0,1873.0,2048,2251,183.0,0.0,193.0,271.0,1992.0,971,250.0,0.0,0.0,63.0,63.0,738,0.0,2527,12079,1872.0,2418,762.0,835.0,760.0,2664,1000,0.0,775.0,6907,9.0,147976,95767,26601,24948,98308,2383.0
7,10750,5517.0,9290,9846,3476.0,8938.0,311.0,2160,0.0,2160.0,5517.0,3034.0,5803,7963,1502.0,255.0,142.0,47.0,6548.0,862,846.0,637.0,42.0,864.0,906.0,1000,0.0,18328,245775,5513.0,9917,0.0,30.0,32.0,10384,10389,0.0,2168.0,6069,2.0,637859,417764,137600,62596,440158,7867.0
8,16351,12696.0,10864,9607,10118.0,5288.0,60.0,582,415.0,167.0,9875.0,6704.0,9875,10457,1995.0,0.0,271.0,186.0,8882.0,973,906.0,0.0,0.0,705.0,705.0,1676,0.0,21378,91622,8052.0,12034,0.0,0.0,0.0,18127,16992,0.0,4907.0,55978,68.0,949843,532213,123874,110728,719052,10179.0
9,2813,1218.0,1279,1624,1391.0,1445.0,9.0,84,12.0,72.0,2153.0,1315.0,2153,2237,349.0,0.0,42.0,192.0,1725.0,992,189.0,17.0,2.0,45.0,47.0,806,0.0,782,5913,1982.0,2251,84.0,72.0,82.0,2210,2182,0.0,1513.0,5543,25.0,138789,103133,64166,17555,58199,2219.0
10,12005,5320.0,7651,11221,1170.0,14624.0,271.0,2416,298.0,2118.0,8126.0,6496.0,8126,10542,1137.0,0.0,363.0,776.0,8582.0,911,506.0,747.0,0.0,776.0,776.0,1166,0.0,11470,113059,5560.0,10010,0.0,0.0,0.0,8857,8264,1.0,3415.0,8093,54.0,513453,305440,69680,81473,378709,10266.0
11,9545,8231.0,8806,8355,6909.0,5725.0,84.0,117,23.0,94.0,4617.0,2425.0,5129,5246,2141.0,468.0,63.0,167.0,3332.0,983,747.0,0.0,4.0,309.0,313.0,261,0.0,10501,78335,5537.0,5927,0.0,0.0,0.0,9030,9030,0.0,4804.0,18816,4.0,535417,297796,86406,101074,353751,5199.0
12,14127,8215.0,10564,11890,3934.0,1775.0,174.0,2066,657.0,1409.0,10624.0,8214.0,10845,12911,1201.0,169.0,213.0,426.0,11895.0,947,401.0,1759.0,9.0,798.0,807.0,2032,5.0,28571,222403,9003.0,15595,0.0,0.0,0.0,12914,12966,0.0,3149.0,65913,25.0,0,0,0,0,0,12679.0
13,80712,53022.0,73497,14666,11650.0,10443.0,442.0,3,0.0,3.0,32684.0,3583.0,37940,37943,20645.0,4963.0,641.0,1372.0,9442.0,944,656.0,0.0,1.0,2150.0,2151.0,545,342.0,13368,131002,34498.0,34815,712.0,444.0,323.0,16138,12394,0.0,43557.0,37615,0.0,1247334,784153,330652,84906,833233,37892.0
14,15436,6378.0,9345,9639,146.0,3278.0,147.0,1899,237.0,1662.0,7259.0,4745.0,8281,10180,1312.0,266.0,122.0,599.0,7712.0,868,693.0,1929.0,259.0,1358.0,1617.0,1201,170.0,18145,160828,7583.0,10764,0.0,0.0,0.0,10741,10640,0.0,1842.0,15136,0.0,508369,316287,132154,83810,293918,9107.0
1,28227,25436.0,22866,14121,6665.0,18502.0,461.0,111,108.0,3.0,15023.0,7035.0,15373,15484,4758.0,272.0,461.0,1277.0,15177.0,1000,1901.0,0.0,0.0,688.0,688.0,680,0.0,37607,118971,16225.0,16624,0.0,0.0,0.0,15232,15223,32.0,9976.0,32505,40.0,1043328,582427,151136,256717,656516,15179.0
2,14129,13287.0,11782,13345,2544.0,6343.0,85.0,21,4.0,17.0,3920.0,2725.0,3920,3941,924.0,0.0,10.0,23.0,3315.0,988,282.0,0.0,8.0,279.0,287.0,777,0.0,23627,180925,4320.0,4889,0.0,0.0,0.0,13052,13061,0.0,4422.0,26015,11.0,810155,393068,124440,87166,605102,3936.0
3,24615,15314.0,20270,20296,9278.0,31766.0,417.0,348,26.0,322.0,9929.0,6581.0,11203,11551,3038.0,1105.0,214.0,263.0,8907.0,948,1085.0,0.0,1.0,175.0,176.0,1199,0.0,25001,181820,10994.0,12484,0.0,2.0,1.0,18351,17078,4.0,9035.0,67459,149.0,949787,590159,162369,123193,669275,11177.0
4,8242,5020.0,4292,5793,4409.0,747.0,31.0,2725,46.0,2679.0,4410.0,3003.0,4410,7135,928.0,0.0,110.0,170.0,5219.0,916,228.0,297.0,2.0,446.0,448.0,344,0.0,9562,69249,5690.0,7494,28.0,3.0,11.0,6709,6685,0.0,1994.0,25580,10.0,332489,200208,55484,58538,222504,7190.0
5,70582,19834.0,62971,19405,5910.0,31296.0,20648.0,533,108.0,425.0,25608.0,15475.0,28189,28722,10104.0,2061.0,667.0,2468.0,17619.0,886,2589.0,1794.0,24.0,2413.0,2437.0,1370,24.0,22212,391670,31963.0,32726,478.0,430.0,366.0,24830,24730,0.0,20247.0,49187,20.0,1507046,1164904,401087,100085,1006100,28490.0
6,2703,1209.0,2102,3245,2476.0,1450.0,58.0,208,87.0,121.0,2239.0,1383.0,2239,2447,368.0,0.0,60.0,146.0,1979.0,940,223.0,1.0,0.0,85.0,85.0,894,0.0,2741,16231,2134.0,2456,268.0,212.0,180.0,2659,780,0.0,874.0,6908,16.0,150447,99173,25864,25659,101650,2542.0
7,11429,6455.0,10166,10105,6449.0,7262.0,537.0,2192,3.0,2189.0,6033.0,2918.0,6195,8387,1942.0,159.0,160.0,34.0,7398.0,873,1320.0,1085.0,96.0,1260.0,1356.0,842,0.0,16955,270031,6544.0,10633,3.0,35.0,45.0,11049,11047,0.0,3365.0,7681,11.0,645164,427743,135894,64362,448517,8272.0
8,16630,12592.0,10996,10050,5561.0,5105.0,55.0,737,596.0,141.0,8642.0,5801.0,8642,9379,1765.0,0.0,201.0,473.0,8393.0,1027,630.0,0.0,1.0,667.0,668.0,1216,0.0,27306,125466,9180.0,11702,5.0,14.0,13.0,17633,16517,0.0,4178.0,60383,51.0,977921,567209,123886,112625,747015,9182.0
9,2887,1623.0,1283,1716,1103.0,1892.0,9.0,75,16.0,59.0,2049.0,1193.0,2049,2124,397.0,0.0,17.0,207.0,1652.0,832,132.0,17.0,11.0,65.0,76.0,536,0.0,934,6684,1875.0,2144,1.0,3.0,3.0,2082,2062,0.0,1596.0,6735,25.0,140603,106457,66700,17424,58130,2107.0
10,11819,5712.0,8174,11163,4086.0,18570.0,369.0,2154,250.0,1904.0,8100.0,5854.0,8100,10254,1426.0,0.0,309.0,672.0,9051.0,926,465.0,553.0,0.0,847.0,847.0,1185,0.0,12173,130398,6861.0,10669,0.0,9.0,15.0,10653,10407,2.0,3201.0,8275,76.0,526274,321579,68530,79363,402502,10014.0
11,9698,8485.0,8955,8693,5172.0,6315.0,103.0,127,1.0,126.0,3716.0,1873.0,4260,4387,1739.0,511.0,56.0,139.0,2819.0,949,658.0,0.0,2.0,287.0,289.0,259,0.0,13169,86454,5257.0,5342,60.0,40.0,42.0,9257,8994,231.0,4545.0,26061,13.0,527327,299086,82768,105017,347863,4343.0
12,14087,8884.0,11946,12325,6774.0,1566.0,56.0,2225,544.0,1681.0,9804.0,6542.0,10311,12536,915.0,336.0,210.0,725.0,11164.0,947,324.0,954.0,1.0,814.0,815.0,1908,26.0,28039,267988,9485.0,15165,0.0,0.0,0.0,12746,12730,0.0,2821.0,63746,1.0,0,0,0,0,0,12345.0
13,72892,23393.0,98473,15505,7702.0,12939.0,617.0,11,0.0,11.0,32744.0,12445.0,39179,39190,20335.0,6171.0,520.0,1028.0,11324.0,957,875.0,0.0,20.0,2532.0,2552.0,676,517.0,16377,175273,38562.0,38233,739.0,500.0,400.0,16120,19334,3.0,53010.0,45806,181.0,1250855,796381,330687,87855,834434,39647.0
14,15137,7020.0,9394,9653,5761.0,8028.0,40.0,1948,0.0,1948.0,5854.0,4428.0,6919,8867,875.0,232.0,104.0,566.0,8167.0,880,475.0,737.0,231.0,1379.0,1610.0,946,119.0,16601,267581,7541.0,10510,0.0,0.0,0.0,10832,10675,0.0,1807.0,16629,12.0,493718,314290,126010,81473,288338,8803.0
1,27190,25582.0,26770,21106,12046.0,24124.0,191.0,8,5.0,3.0,15048.0,1782.0,15335,15343,5213.0,239.0,403.0,984.0,15072.0,976,1515.0,0.0,10.0,718.0,728.0,923,0.0,23972,88570,16584.0,16773,0.0,0.0,0.0,16229,16157,210.0,10431.0,34445,56.0,1034670,592035,145324,269019,648636,15087.0
2,13114,12394.0,13093,12721,5274.0,6896.0,55.0,5,0.0,5.0,4839.0,671.0,4839,4844,1801.0,0.0,7.0,59.0,4434.0,968,260.0,0.0,32.0,333.0,365.0,564,0.0,19685,139943,4949.0,5428,0.0,0.0,0.0,13104,13101,0.0,5054.0,28294,16.0,824906,408896,122619,88276,622893,4846.0
3,25459,19516.0,23558,20790,19619.0,24984.0,335.0,289,22.0,267.0,11756.0,6711.0,13065,13354,4226.0,1210.0,293.0,321.0,10606.0,994,1096.0,0.0,2.0,362.0,364.0,941,5.0,24350,131726,13047.0,13586,12.0,8.0,4.0,18873,17432,12.0,9410.0,73439,111.0,935758,601980,156536,124995,660903,13163.0
4,9219,6200.0,5559,6942,7641.0,1017.0,23.0,2555,15.0,2540.0,4642.0,2987.0,4642,7197,875.0,0.0,103.0,153.0,6117.0,959,208.0,267.0,1.0,316.0,317.0,541,0.0,12253,75160,6279.0,7350,0.0,0.0,0.0,6513,6511,0.0,1882.0,32374,6.0,315531,195749,50733,55483,214416,7133.0
5,68363,23623.0,73804,19114,10958.0,24530.0,582.0,387,26.0,361.0,27969.0,17058.0,30944,31331,10852.0,2362.0,751.0,3105.0,21025.0,908,2772.0,1837.0,26.0,2459.0,2485.0,1641,38.0,22951,394971,31534.0,32350,5.0,1.0,1.0,23134,23180,0.0,25197.0,54758,5.0,1501372,1171951,398806,100542,1002327,31025.0
6,2547,1273.0,1960,1838,2245.0,1903.0,98.0,141,76.0,65.0,2075.0,424.0,2075,2216,235.0,0.0,56.0,173.0,1920.0,918,223.0,5.0,0.0,57.0,57.0,801,0.0,2985,19718,2026.0,2188,3.0,10.0,7.0,2602,1305,0.0,1044.0,9819,0.0,152960,102699,25147,26390,105105,2227.0
7,12011,8428.0,9824,10569,8459.0,11245.0,635.0,2288,0.0,2288.0,6095.0,1697.0,6255,8543,1872.0,151.0,126.0,89.0,8444.0,852,1007.0,959.0,56.0,1193.0,1249.0,1008,0.0,18140,214308,8156.0,10388,0.0,0.0,0.0,10811,10642,0.0,3373.0,8647,21.0,652553,437960,134210,66178,457035,8460.0
8,16162,12631.0,11344,10414,8970.0,5153.0,60.0,538,464.0,74.0,9939.0,6603.0,9939,10477,2113.0,0.0,178.0,113.0,9490.0,961,597.0,0.0,38.0,689.0,727.0,1176,0.0,33561,133631,10136.0,12174,0.0,0.0,0.0,16779,14370,0.0,3640.0,66247,26.0,1006829,604507,123899,114554,776065,10321.0
9,2483,1543.0,1259,1605,1448.0,1068.0,21.0,43,2.0,41.0,1953.0,622.0,1953,1996,365.0,0.0,38.0,208.0,1642.0,895,147.0,10.0,3.0,48.0,51.0,469,0.0,1388,7027,1832.0,1970,0.0,0.0,2.0,1958,1956,3.0,1706.0,7669,13.0,142441,109889,69335,17294,58061,1990.0
10,12187,6765.0,8724,11709,9719.0,21080.0,313.0,1203,180.0,1023.0,9272.0,7118.0,9272,10475,1654.0,0.0,326.0,1964.0,9485.0,966,359.0,500.0,0.0,589.0,589.0,1409,0.0,15775,134195,8926.0,10334,5.0,0.0,0.0,10388,10364,5.0,4606.0,11145,66.0,539415,338570,67399,77308,427790,10207.0
11,9094,8072.0,8121,8471,6837.0,6617.0,98.0,116,2.0,114.0,4374.0,2070.0,5029,5145,2250.0,640.0,46.0,81.0,4231.0,1018,695.0,0.0,2.0,323.0,325.0,237,0.0,15544,106524,5876.0,5943,0.0,0.0,0.0,9412,9285,575.0,5258.0,24096,6.0,519359,300382,79284,109113,342073,5118.0
12,15450,10832.0,13519,13375,14057.0,5456.0,105.0,1256,116.0,1140.0,10288.0,3982.0,10825,12081,1090.0,393.0,210.0,1177.0,10995.0,937,354.0,876.0,5.0,891.0,896.0,2291,16.0,32045,258642,10441.0,15347,0.0,0.0,0.0,12825,12810,3.0,3315.0,68773,23.0,0,0,0,0,0,12044.0
13,99800,44496.0,78930,15651,11477.0,10038.0,744.0,7,2.0,5.0,31889.0,10650.0,38331,38338,20900.0,6356.0,1105.0,2992.0,33907.0,980,632.0,0.0,2.0,2540.0,2542.0,1404,314.0,17777,158833,34796.0,35449,0.0,0.0,0.0,15973,15338,1.0,36265.0,31005,131.0,1254386,808800,330723,90906,835636,37855.0
14,16822,8270.0,10870,9574,8049.0,5813.0,64.0,1911,55.0,1856.0,6813.0,4915.0,7722,9633,1284.0,297.0,95.0,641.0,9641.0,881,296.0,657.0,228.0,1320.0,1548.0,1995,161.0,15265,144767,8008.0,11017,0.0,0.0,0.0,10567,10194,0.0,2028.0,17462,14.0,479489,312306,120152,79202,282865,9647.0
1,27773,25353.0,19526,6002,14662.0,20178.0,81.0,10,9.0,1.0,13890.0,553.0,14157,14167,5399.0,227.0,265.0,1033.0,13822.0,961,1618.0,0.0,4.0,561.0,565.0,1543,0.0,37463,150379,15528.0,15600,0.0,0.0,0.0,16834,16832,460.0,6327.0,24679,73.0,1026083,601801,139736,281910,640850,14002.0
2,12592,12104.0,9707,1366,10347.0,6402.0,34.0,2,0.0,2.0,3789.0,16.0,3789,3791,1399.0,0.0,16.0,42.0,3777.0,1022,232.0,2.0,68.0,394.0,462.0,1141,0.0,25004,163045,3777.0,4126,0.0,0.0,0.0,13055,13060,0.0,4444.0,28880,21.0,839925,425362,120824,89400,641206,3777.0
3,25103,20940.0,22510,9418,23461.0,20493.0,692.0,238,14.0,224.0,10591.0,5859.0,11903,12141,3996.0,1237.0,187.0,354.0,11921.0,997,982.0,1.0,22.0,531.0,553.0,1178,0.0,33414,182367,11505.0,13687,0.0,0.0,0.0,18439,19651,0.0,9687.0,79121,116.0,921936,614039,150913,126823,652636,12021.0
4,8281,5709.0,3999,1666,7724.0,1356.0,1.0,1851,59.0,1792.0,4262.0,2213.0,4262,6113,637.0,0.0,61.0,78.0,5216.0,946,114.0,249.0,0.0,98.0,98.0,518,0.0,18047,124736,5566.0,6495,0.0,0.0,0.0,6340,6370,0.0,1461.0,31710,6.0,299439,191390,46389,52587,206622,5807.0
5,70043,31685.0,29253,5200,18094.0,29034.0,3268.0,169,25.0,144.0,29239.0,18684.0,32577,32746,11131.0,2689.0,711.0,2501.0,24107.0,924,2218.0,1709.0,15.0,2533.0,2548.0,2699,26.0,30045,402758,31739.0,32281,151.0,41.0,40.0,24977,24963,0.0,14564.0,52288,61.0,1495719,1179041,396538,101001,998568,32247.0
6,2356,1156.0,986,739,2547.0,1704.0,27.0,104,58.0,46.0,2243.0,352.0,2243,2347,374.0,0.0,6.0,180.0,1841.0,973,150.0,0.0,0.0,52.0,52.0,470,0.0,3071,20036,2158.0,2260,2.0,0.0,0.0,2214,1394,0.0,1228.0,11147,24.0,155515,106352,24451,27142,108677,2281.0
7,11605,9297.0,7623,2621,10843.0,14900.0,31.0,1617,3.0,1614.0,5662.0,170.0,5910,7527,1560.0,230.0,147.0,64.0,7356.0,885,834.0,917.0,81.0,1102.0,1183.0,1905,0.0,23012,251879,7522.0,8832,2.0,0.0,0.0,11259,11264,1.0,2967.0,9501,3.0,660027,448421,132546,68045,465714,7416.0
8,16585,13812.0,8248,5522,18236.0,8416.0,170.0,358,281.0,77.0,8562.0,5725.0,8562,8920,1839.0,0.0,142.0,283.0,7984.0,980,518.0,3.0,0.0,489.0,489.0,1350,0.0,37844,119896,9732.0,11110,0.0,0.0,0.0,15671,14666,0.0,4683.0,67055,41.0,1036592,644258,123911,116517,806244,8797.0
9,2504,1675.0,997,336,1917.0,575.0,5.0,34,14.0,20.0,1690.0,120.0,1690,1724,431.0,0.0,21.0,201.0,1284.0,990,173.0,28.0,3.0,67.0,70.0,492,0.0,1142,8925,1658.0,1693,0.0,0.0,0.0,1765,1765,5.0,1552.0,7591,20.0,144302,113431,72074,17165,57992,1723.0
10,12727,8058.0,7179,2561,12695.0,21108.0,158.0,1141,252.0,889.0,9270.0,6563.0,9270,10411,2027.0,0.0,288.0,1163.0,8364.0,937,357.0,451.0,2.0,609.0,611.0,1638,0.0,15271,92873,8877.0,10629,6.0,12.0,25.0,10120,10360,49.0,4172.0,11351,133.0,552884,356460,66287,75305,454666,10155.0
11,9113,8363.0,7435,1127,7525.0,5469.0,134.0,100,0.0,100.0,3750.0,1471.0,4506,4606,2005.0,741.0,47.0,69.0,4449.0,991,727.0,0.0,4.0,276.0,280.0,288,0.0,16998,111426,4886.0,5075,0.0,0.0,0.0,9165,9164,390.0,4964.0,14951,33.0,511511,301684,75946,113369,336379,4582.0
12,14545,10418.0,9130,3565,19216.0,8692.0,66.0,1134,22.0,1112.0,10284.0,5397.0,10917,12051,1383.0,472.0,89.0,820.0,10522.0,1007,199.0,901.0,6.0,578.0,584.0,2541,16.0,36696,222334,10517.0,14711,0.0,0.0,0.0,13060,13217,0.0,5810.0,89727,45.0,0,0,0,0,0,11954.0
13,117105,61749.0,79766,3424,14684.0,47017.0,9074.0,11,0.0,11.0,33109.0,11073.0,40086,40097,21395.0,6826.0,1226.0,1766.0,36561.0,971,794.0,1.0,3.0,2491.0,2494.0,905,234.0,19203,191586,35407.0,36099,4.0,0.0,0.0,17364,16755,2.0,52807.0,39194,611.0,1257928,821412,330758,94064,836841,39626.0
14,17276,9167.0,6257,2819,10320.0,11851.0,73.0,1507,0.0,1507.0,6363.0,4338.0,7282,8789,1256.0,428.0,79.0,673.0,8694.0,916,185.0,613.0,133.0,1089.0,1222.0,2373,140.0,14730,158373,7827.0,9842,0.0,0.0,0.0,11005,9696,0.0,1720.0,16965,29.0,465669,310334,114566,76993,277495,8775.0
1,28918,24691.0,16029,6025,8009.0,16997.0,63.0,4,4.0,0.0,260.0,41.0,14636,14640,6092.0,209.0,220.0,1659.0,13341.0,952,1329.0,0.0,0.0,452.0,452.0,1371,0.0,37463,153779,16379.0,16323,0.0,0.0,0.0,7986,17490,660.0,7402.0,21784,46.0,1017568,611728,134363,295419,633157,14533.0
2,12379,12289.0,9632,27,8592.0,6609.0,58.0,2,2.0,0.0,0.0,0.0,3505,3507,1312.0,0.0,8.0,46.0,3509.0,969,225.0,0.0,54.0,314.0,368.0,937,0.0,25004,164396,3511.0,3927,0.0,0.0,0.0,6052,11410,0.0,4210.0,34156,19.0,855217,442491,119055,90539,660058,3509.0
3,22241,18756.0,20931,7796,21892.0,31540.0,892.0,161,76.0,85.0,1711.0,63.0,13354,13515,4482.0,1651.0,197.0,384.0,13411.0,988,681.0,0.0,40.0,403.0,443.0,1095,0.0,33414,179558,13402.0,14744,0.0,0.0,0.0,11164,20624,11.0,10118.0,80853,87.0,908319,626339,145491,128678,644471,13473.0
4,8059,5330.0,4386,1486,5023.0,743.0,0.0,1730,19.0,1711.0,0.0,0.0,3924,5654,481.0,0.0,62.0,91.0,5133.0,895,120.0,475.0,0.0,178.0,178.0,348,0.0,18047,138687,5075.0,6066,0.0,0.0,0.0,3494,5838,1.0,1404.0,30084,11.0,284167,187127,42416,49843,199112,5597.0
5,69497,28894.0,41755,6857,14209.0,50728.0,25310.0,189,18.0,171.0,3745.0,900.0,34834,35023,11961.0,3077.0,810.0,2430.0,25660.0,916,2170.0,1460.0,12.0,2483.0,2495.0,1975,4.0,30045,336495,33816.0,34065,0.0,0.0,0.0,11970,16365,0.0,15205.0,47793,968.0,1490088,1186174,394282,101462,994823,34032.0
6,2364,1238.0,1295,731,1988.0,1840.0,41.0,62,48.0,14.0,0.0,0.0,2101,2163,416.0,0.0,13.0,152.0,1800.0,907,212.0,0.0,0.0,52.0,52.0,516,0.0,3071,15836,2102.0,2078,6.0,8.0,6.0,1733,1509,0.0,1939.0,9500,38.0,158113,110134,23773,27916,112371,2172.0
7,11684,9199.0,7151,2695,6538.0,12797.0,32.0,1538,0.0,1538.0,375.0,0.0,5979,7517,1426.0,360.0,151.0,104.0,7139.0,914,466.0,586.0,51.0,743.0,794.0,1122,0.0,23012,188756,7274.0,7838,0.0,0.0,0.0,4647,9569,0.0,2340.0,11337,10.0,667587,459132,130903,69964,474559,7399.0
8,15680,13611.0,10236,5840,12237.0,9064.0,513.0,260,219.0,41.0,0.0,0.0,8571,8831,2034.0,0.0,124.0,263.0,8527.0,977,514.0,61.0,0.0,486.0,486.0,1016,0.0,37844,127207,10649.0,11322,0.0,0.0,0.0,8498,18613,0.0,3804.0,66719,29.0,1067234,686622,123923,118513,837598,8739.0
9,2328,1607.0,1058,370,1735.0,661.0,5.0,13,0.0,13.0,0.0,0.0,1806,1819,407.0,0.0,19.0,190.0,1457.0,920,166.0,13.0,2.0,63.0,65.0,484,0.0,1142,8078,1794.0,1810,0.0,0.0,0.0,898,1571,11.0,1387.0,6054,15.0,146188,117087,74922,17037,57923,1811.0
10,12271,8042.0,7342,2207,4055.0,18873.0,123.0,1121,176.0,945.0,0.0,0.0,9404,10525,2890.0,0.0,325.0,893.0,8517.0,957,208.0,292.0,0.0,348.0,348.0,1138,0.0,15271,111744,8423.0,11013,17.0,0.0,3.0,4400,9745,14.0,4704.0,13822,84.0,566689,375294,65193,73355,483231,10323.0
11,9190,8432.0,10895,1047,2261.0,8679.0,360.0,79,0.0,79.0,1030.0,109.0,5091,5170,2416.0,1001.0,54.0,83.0,4920.0,977,739.0,0.0,1.0,252.0,253.0,232,0.0,16998,102922,5343.0,5537,0.0,0.0,0.0,4218,9264,350.0,5643.0,22505,31.0,503782,302991,72749,117791,330780,5133.0
