"Table name
","Statecode
","Disttcode
",Areaname,Total/,Educational level,"Present age
",Total women ,Total ever married women,0,1,2,3,4,5,6,7+,P,M,F
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,30-34,3005,2847,297,703,1283,417,100,18,8,21,5231,2785,2446
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,35-39,2522,2415,220,414,1134,482,128,25,3,9,4858,2639,2219
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,40-44,1789,1742,151,269,775,380,126,23,4,14,3717,2060,1657
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,45-49,1402,1354,99,225,537,335,115,25,9,9,3022,1605,1417
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,50-54,963,940,83,140,322,230,111,34,11,9,2226,1197,1029
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,55-59,629,601,61,71,185,147,91,28,11,7,1516,819,697
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,60-64,401,388,50,53,80,105,57,27,12,4,994,527,467
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,65-69,234,209,39,32,37,41,36,15,7,2,505,257,248
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,70-74,113,106,18,25,22,19,11,4,1,6,244,138,106
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,75-79,57,52,16,8,9,5,5,3,1,5,123,68,55
F0324,24,478,District - Porbandar,Total,Matric or secondary but below graduate,80+,60,53,16,13,10,6,1,1,3,3,103,57,46
F0324,24,478,District - Porbandar,Total,Graduate and above,All Ages,8004,5518,1597,1864,1619,320,65,20,6,27,6667,3659,3008
F0324,24,478,District - Porbandar,Total,Graduate and above,Less than 15,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,478,District - Porbandar,Total,Graduate and above,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,478,District - Porbandar,Total,Graduate and above,20-24,2073,751,562,164,20,2,1,2,0,0,224,138,86
F0324,24,478,District - Porbandar,Total,Graduate and above,25-29,1965,1260,518,547,155,23,5,4,0,8,1031,537,494
F0324,24,478,District - Porbandar,Total,Graduate and above,30-34,1217,1037,180,459,340,44,3,1,1,9,1363,765,598
F0324,24,478,District - Porbandar,Total,Graduate and above,35-39,943,850,105,279,400,54,6,2,1,3,1303,724,579
F0324,24,478,District - Porbandar,Total,Graduate and above,40-44,640,577,69,158,275,57,12,2,0,4,967,521,446
F0324,24,478,District - Porbandar,Total,Graduate and above,45-49,429,396,43,106,192,44,6,3,1,1,675,369,306
F0324,24,478,District - Porbandar,Total,Graduate and above,50-54,316,292,48,67,126,38,12,1,0,0,486,270,216
F0324,24,478,District - Porbandar,Total,Graduate and above,55-59,184,166,27,39,64,28,5,1,1,1,290,151,139
F0324,24,478,District - Porbandar,Total,Graduate and above,60-64,105,95,20,26,21,17,8,2,1,0,167,91,76
F0324,24,478,District - Porbandar,Total,Graduate and above,65-69,50,39,8,5,11,8,5,1,0,1,83,49,34
F0324,24,478,District - Porbandar,Total,Graduate and above,70-74,24,17,4,2,7,2,0,1,1,0,33,19,14
F0324,24,478,District - Porbandar,Total,Graduate and above,75-79,12,11,4,2,4,1,0,0,0,0,13,4,9
F0324,24,478,District - Porbandar,Total,Graduate and above,80+,16,10,1,5,1,1,2,0,0,0,18,11,7
F0324,24,478,District - Porbandar,Rural,Total,All Ages,146515,88200,10647,11581,21121,17750,12003,6658,3853,4587,247955,130023,117932
F0324,24,478,District - Porbandar,Rural,Total,Less than 15,40900,303,232,11,60,0,0,0,0,0,131,77,54
F0324,24,478,District - Porbandar,Rural,Total,15-19,13574,1783,1388,242,69,35,49,0,0,0,681,375,306
F0324,24,478,District - Porbandar,Rural,Total,20-24,11968,8353,3306,3193,1387,316,83,17,9,42,7707,4025,3682
F0324,24,478,District - Porbandar,Rural,Total,25-29,11247,10388,1556,2837,3649,1590,513,137,33,73,18444,9775,8669
F0324,24,478,District - Porbandar,Rural,Total,30-34,11323,11013,875,1596,4054,2671,1155,410,160,92,26085,13533,12552
F0324,24,478,District - Porbandar,Rural,Total,35-39,10613,10353,649,1004,3404,2728,1480,641,269,178,28121,14584,13537
F0324,24,478,District - Porbandar,Rural,Total,40-44,9988,9785,495,765,2783,2709,1738,713,330,252,28942,15068,13874
F0324,24,478,District - Porbandar,Rural,Total,45-49,8292,8126,398,558,1958,2254,1493,776,367,322,25791,13492,12299
F0324,24,478,District - Porbandar,Rural,Total,50-54,6867,6757,373,376,1371,1766,1417,735,379,340,22681,11967,10714
F0324,24,478,District - Porbandar,Rural,Total,55-59,5477,5396,294,254,845,1304,1171,745,403,380,19664,10360,9304
F0324,24,478,District - Porbandar,Rural,Total,60-64,5022,4920,299,237,592,978,1029,756,472,557,19449,10239,9210
F0324,24,478,District - Porbandar,Rural,Total,65-69,3796,3730,232,160,379,607,757,603,448,544,15767,8381,7386
F0324,24,478,District - Porbandar,Rural,Total,70-74,3267,3231,225,123,266,397,568,533,462,657,14766,7744,7022
F0324,24,478,District - Porbandar,Rural,Total,75-79,1655,1632,129,73,110,163,240,247,230,440,7906,4153,3753
F0324,24,478,District - Porbandar,Rural,Total,80+,2422,2374,183,144,181,224,305,341,290,706,11685,6175,5510
F0324,24,478,District - Porbandar,Rural,Illiterate,All Ages,69060,47107,3604,3605,8654,10247,8445,5239,3284,4029,163366,85696,77670
F0324,24,478,District - Porbandar,Rural,Illiterate,Less than 15,19529,54,20,1,33,0,0,0,0,0,67,40,27
F0324,24,478,District - Porbandar,Rural,Illiterate,15-19,1410,360,212,67,28,17,36,0,0,0,318,176,142
F0324,24,478,District - Porbandar,Rural,Illiterate,20-24,2180,1746,539,560,425,148,49,10,5,10,2205,1147,1058
F0324,24,478,District - Porbandar,Rural,Illiterate,25-29,2753,2580,304,488,777,615,262,82,24,28,5718,3047,2671
F0324,24,478,District - Porbandar,Rural,Illiterate,30-34,3687,3576,277,357,964,1016,550,257,111,44,9823,5071,4752
F0324,24,478,District - Porbandar,Rural,Illiterate,35-39,4666,4532,281,339,1116,1222,835,412,202,125,13810,7039,6771
F0324,24,478,District - Porbandar,Rural,Illiterate,40-44,5607,5481,288,354,1325,1493,1098,469,253,201,17320,8994,8326
F0324,24,478,District - Porbandar,Rural,Illiterate,45-49,5425,5320,251,330,1076,1454,1067,575,286,281,17882,9389,8493
F0324,24,478,District - Porbandar,Rural,Illiterate,50-54,5034,4945,270,266,940,1234,1054,567,317,297,17119,9046,8073
F0324,24,478,District - Porbandar,Rural,Illiterate,55-59,4419,4359,233,200,652,1024,924,628,350,348,16241,8553,7688
F0324,24,478,District - Porbandar,Rural,Illiterate,60-64,4251,4196,261,193,489,799,878,652,419,505,16812,8859,7953
F0324,24,478,District - Porbandar,Rural,Illiterate,65-69,3316,3282,190,141,334,518,656,537,407,499,14064,7491,6573
F0324,24,478,District - Porbandar,Rural,Illiterate,70-74,2967,2941,195,114,231,352,525,489,425,610,13579,7122,6457
F0324,24,478,District - Porbandar,Rural,Illiterate,75-79,1526,1505,112,64,98,150,220,231,214,416,7383,3867,3516
F0324,24,478,District - Porbandar,Rural,Illiterate,80+,2236,2196,165,126,160,199,286,328,270,662,10931,5800,5131
F0324,24,478,District - Porbandar,Rural,Literate,All Ages,77455,41093,7043,7976,12467,7503,3558,1419,569,558,84589,44327,40262
F0324,24,478,District - Porbandar,Rural,Literate,Less than 15,21371,249,212,10,27,0,0,0,0,0,64,37,27
F0324,24,478,District - Porbandar,Rural,Literate,15-19,12164,1423,1176,175,41,18,13,0,0,0,363,199,164
F0324,24,478,District - Porbandar,Rural,Literate,20-24,9788,6607,2767,2633,962,168,34,7,4,32,5502,2878,2624
F0324,24,478,District - Porbandar,Rural,Literate,25-29,8494,7808,1252,2349,2872,975,251,55,9,45,12726,6728,5998
F0324,24,478,District - Porbandar,Rural,Literate,30-34,7636,7437,598,1239,3090,1655,605,153,49,48,16262,8462,7800
F0324,24,478,District - Porbandar,Rural,Literate,35-39,5947,5821,368,665,2288,1506,645,229,67,53,14311,7545,6766
F0324,24,478,District - Porbandar,Rural,Literate,40-44,4381,4304,207,411,1458,1216,640,244,77,51,11622,6074,5548
F0324,24,478,District - Porbandar,Rural,Literate,45-49,2867,2806,147,228,882,800,426,201,81,41,7909,4103,3806
F0324,24,478,District - Porbandar,Rural,Literate,50-54,1833,1812,103,110,431,532,363,168,62,43,5562,2921,2641
F0324,24,478,District - Porbandar,Rural,Literate,55-59,1058,1037,61,54,193,280,247,117,53,32,3423,1807,1616
F0324,24,478,District - Porbandar,Rural,Literate,60-64,771,724,38,44,103,179,151,104,53,52,2637,1380,1257
F0324,24,478,District - Porbandar,Rural,Literate,65-69,480,448,42,19,45,89,101,66,41,45,1703,890,813
F0324,24,478,District - Porbandar,Rural,Literate,70-74,300,290,30,9,35,45,43,44,37,47,1187,622,565
F0324,24,478,District - Porbandar,Rural,Literate,75-79,129,127,17,9,12,13,20,16,16,24,523,286,237
F0324,24,478,District - Porbandar,Rural,Literate,80+,186,178,18,18,21,25,19,13,20,44,754,375,379
F0324,24,478,District - Porbandar,Rural,Literate but below primary,All Ages,18244,8281,736,916,2319,2031,1233,581,250,215,22693,11863,10830
F0324,24,478,District - Porbandar,Rural,Literate but below primary,Less than 15,9183,37,34,0,3,0,0,0,0,0,6,4,2
F0324,24,478,District - Porbandar,Rural,Literate but below primary,15-19,581,89,57,23,7,2,0,0,0,0,43,21,22
F0324,24,478,District - Porbandar,Rural,Literate but below primary,20-24,738,574,184,207,145,29,5,1,0,3,632,337,295
F0324,24,478,District - Porbandar,Rural,Literate but below primary,25-29,967,911,101,193,368,175,57,9,1,7,1796,946,850
F0324,24,478,District - Porbandar,Rural,Literate but below primary,30-34,1212,1183,79,136,455,290,155,47,12,9,2916,1513,1403
F0324,24,478,District - Porbandar,Rural,Literate but below primary,35-39,1321,1304,77,112,422,388,195,69,31,10,3507,1852,1655
F0324,24,478,District - Porbandar,Rural,Literate but below primary,40-44,1302,1284,59,107,368,369,237,100,27,17,3699,1926,1773
F0324,24,478,District - Porbandar,Rural,Literate but below primary,45-49,909,894,36,53,245,273,159,77,33,18,2726,1422,1304
F0324,24,478,District - Porbandar,Rural,Literate but below primary,50-54,702,699,33,39,141,216,151,77,26,16,2240,1198,1042
F0324,24,478,District - Porbandar,Rural,Literate but below primary,55-59,458,452,22,15,75,113,112,68,30,17,1598,805,793
F0324,24,478,District - Porbandar,Rural,Literate but below primary,60-64,346,337,15,16,46,93,64,54,22,27,1262,657,605
F0324,24,478,District - Porbandar,Rural,Literate but below primary,65-69,223,222,17,5,18,40,56,39,25,22,895,466,429
F0324,24,478,District - Porbandar,Rural,Literate but below primary,70-74,147,145,8,2,9,26,24,26,24,26,668,349,319
F0324,24,478,District - Porbandar,Rural,Literate but below primary,75-79,73,72,6,3,6,9,12,8,9,19,339,181,158
F0324,24,478,District - Porbandar,Rural,Literate but below primary,80+,74,74,8,5,9,8,6,5,10,23,349,179,170
F0324,24,478,District - Porbandar,Rural,Primary but below middle,All Ages,28278,14771,2367,2762,4647,2957,1262,448,176,152,30458,15903,14555
F0324,24,478,District - Porbandar,Rural,Primary but below middle,Less than 15,9005,147,130,4,13,0,0,0,0,0,30,16,14
F0324,24,478,District - Porbandar,Rural,Primary but below middle,15-19,3937,512,417,62,17,6,10,0,0,0,154,80,74
F0324,24,478,District - Porbandar,Rural,Primary but below middle,20-24,3299,2451,884,1018,427,81,21,3,2,15,2341,1209,1132
F0324,24,478,District - Porbandar,Rural,Primary but below middle,25-29,3173,3006,398,825,1195,428,114,29,4,13,5227,2740,2487
F0324,24,478,District - Porbandar,Rural,Primary but below middle,30-34,2913,2861,221,401,1176,719,245,58,23,18,6467,3383,3084
F0324,24,478,District - Porbandar,Rural,Primary but below middle,35-39,2168,2128,117,212,798,619,247,88,25,22,5418,2840,2578
F0324,24,478,District - Porbandar,Rural,Primary but below middle,40-44,1572,1547,69,101,508,496,228,92,34,19,4328,2229,2099
F0324,24,478,District - Porbandar,Rural,Primary but below middle,45-49,980,954,55,76,286,290,140,64,27,16,2680,1407,1273
F0324,24,478,District - Porbandar,Rural,Primary but below middle,50-54,569,562,32,26,131,169,121,49,19,15,1751,891,860
F0324,24,478,District - Porbandar,Rural,Primary but below middle,55-59,261,254,16,15,43,81,60,20,12,7,816,447,369
F0324,24,478,District - Porbandar,Rural,Primary but below middle,60-64,189,164,6,6,24,39,44,23,13,9,609,321,288
F0324,24,478,District - Porbandar,Rural,Primary but below middle,65-69,83,72,4,4,9,14,18,12,6,5,268,147,121
F0324,24,478,District - Porbandar,Rural,Primary but below middle,70-74,56,52,9,4,14,6,7,3,5,4,152,85,67
F0324,24,478,District - Porbandar,Rural,Primary but below middle,75-79,22,22,4,2,2,3,2,3,4,2,76,43,33
F0324,24,478,District - Porbandar,Rural,Primary but below middle,80+,34,30,2,3,3,5,5,3,2,7,128,59,69
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,All Ages,13394,6747,1474,1667,2153,942,321,110,30,50,11222,5949,5273
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,Less than 15,2561,51,41,1,9,0,0,0,0,0,19,11,8
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,15-19,3533,340,292,37,6,3,2,0,0,0,66,40,26
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,20-24,2325,1590,663,687,204,24,3,1,1,7,1244,642,602
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,25-29,1814,1692,276,534,650,190,26,6,2,8,2626,1399,1227
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,30-34,1422,1389,98,239,620,311,86,20,5,10,2968,1561,1407
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,35-39,803,789,45,93,344,195,71,30,3,8,1882,1005,877
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,40-44,435,427,22,40,179,109,49,16,7,5,1087,580,507
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,45-49,240,236,18,23,85,56,32,15,4,3,611,323,288
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,50-54,107,105,3,8,30,27,26,7,3,1,313,170,143
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,55-59,53,51,3,0,11,16,13,7,1,0,163,94,69
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,60-64,40,32,6,1,6,5,9,3,0,2,94,52,42
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,65-69,30,21,4,1,3,3,4,3,1,2,69,30,39
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,70-74,13,10,2,1,1,0,0,1,2,3,41,20,21
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,75-79,2,2,0,1,1,0,0,0,0,0,3,2,1
F0324,24,478,District - Porbandar,Rural,Middle but below matric or secondary,80+,10,10,0,1,3,3,0,1,1,1,34,18,16
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,All Ages,8777,4945,1227,1240,1540,610,242,42,17,27,7645,4060,3585
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,Less than 15,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,15-19,3129,300,259,31,7,3,0,0,0,0,54,34,20
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,20-24,1834,1020,540,392,70,13,2,1,0,2,599,330,269
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,25-29,1055,966,196,388,292,60,19,0,2,9,1309,703,606
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,30-34,979,941,98,206,434,145,45,6,3,4,1772,901,871
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,35-39,735,709,54,91,351,141,56,10,1,5,1540,814,726
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,40-44,431,415,28,70,179,93,34,6,1,4,908,505,403
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,45-49,287,280,16,30,114,77,32,7,3,1,678,362,316
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,50-54,161,158,14,12,60,35,27,7,1,2,401,208,193
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,55-59,87,84,7,10,21,25,16,2,3,0,219,109,110
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,60-64,30,30,1,5,7,9,6,1,1,0,81,45,36
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,65-69,22,18,3,2,3,4,3,1,2,0,49,23,26
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,70-74,11,11,3,1,1,3,2,1,0,0,25,20,5
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,75-79,6,6,5,1,0,0,0,0,0,0,1,0,1
F0324,24,478,District - Porbandar,Rural,Matric or secondary but below graduate,80+,8,6,3,1,1,1,0,0,0,0,6,4,2
F0324,24,478,District - Porbandar,Rural,Graduate and above,All Ages,1487,948,317,343,237,38,8,2,0,3,994,552,442
F0324,24,478,District - Porbandar,Rural,Graduate and above,Less than 15,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,478,District - Porbandar,Rural,Graduate and above,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,478,District - Porbandar,Rural,Graduate and above,20-24,514,188,140,45,3,0,0,0,0,0,51,32,19
F0324,24,478,District - Porbandar,Rural,Graduate and above,25-29,410,249,107,107,31,2,0,1,0,1,187,99,88
F0324,24,478,District - Porbandar,Rural,Graduate and above,30-34,208,183,27,94,57,5,0,0,0,0,223,125,98
F0324,24,478,District - Porbandar,Rural,Graduate and above,35-39,156,142,16,49,64,11,0,1,0,1,222,129,93
F0324,24,478,District - Porbandar,Rural,Graduate and above,40-44,100,91,8,28,44,9,2,0,0,0,151,83,68
F0324,24,478,District - Porbandar,Rural,Graduate and above,45-49,46,44,6,13,20,4,1,0,0,0,69,39,30
F0324,24,478,District - Porbandar,Rural,Graduate and above,50-54,24,24,7,3,9,5,0,0,0,0,36,17,19
F0324,24,478,District - Porbandar,Rural,Graduate and above,55-59,16,15,4,2,7,1,1,0,0,0,23,16,7
F0324,24,478,District - Porbandar,Rural,Graduate and above,60-64,5,5,1,0,1,0,3,0,0,0,14,3,11
F0324,24,478,District - Porbandar,Rural,Graduate and above,65-69,5,5,0,1,1,1,1,0,0,1,17,8,9
F0324,24,478,District - Porbandar,Rural,Graduate and above,70-74,1,1,1,0,0,0,0,0,0,0,0,0,0
F0324,24,478,District - Porbandar,Rural,Graduate and above,75-79,0,0,0,0,0,0,0,0,0,0,0,0,0
F0324,24,478,District - Porbandar,Rural,Graduate and above,80+,2,1,0,1,0,0,0,0,0,0,1,1,0
F0324,24,478,District - Porbandar,Urban,Total,All Ages,138725,83615,12707,14331,21569,15618,9326,4765,2476,2823,202785,109239,93546
